id,type,x,y,z,equivalence_class,stationary,in_degree,out_degree,undirected_degree,in_degree_norm,out_degree_norm,undirected_degree_norm
0,person,3140.0410380658072,1810.620004103248,26.15944599735657,E0,0.0009596002701198366,114,118,129,0.3713355048859935,0.5812807881773399,0.4201954397394137
1,person,8642.359950305925,5193.149907274704,9.480548415798106,E0,0.0006401397314205419,18,119,73,0.05863192182410423,0.5862068965517241,0.23778501628664495
2,person,3075.24233409429,2434.7367893923656,30.629216936450977,E0,0.0012540396734456092,131,97,130,0.42671009771986973,0.47783251231527096,0.4234527687296417
3,person,2870.022526246092,1166.2873873885171,21.235442112173025,E0,0.000884277454298832,104,118,121,0.33876221498371334,0.5812807881773399,0.3941368078175896
4,person,1311.5752531897174,7974.72730717351,21.73203464581325,E0,0.0013338947201443903,76,72,78,0.247557003257329,0.35467980295566504,0.254071661237785
5,person,8853.002298309442,7630.301917522184,17.083366231413212,E0,0.0009108192956306769,42,77,73,0.13680781758957655,0.3793103448275862,0.23778501628664495
6,person,7624.321719909813,2712.6025397533203,11.423226002092806,E0,0.0006526279318210032,32,131,84,0.10423452768729642,0.645320197044335,0.2736156351791531
7,person,3232.182038556196,4331.018615287564,43.34757477079215,E0,0.0011040208792870445,162,113,130,0.5276872964169381,0.5566502463054187,0.4234527687296417
8,person,6714.102526880354,8917.020555462746,31.968892898564174,E0,0.0012724645527762161,105,69,88,0.34201954397394135,0.3399014778325123,0.28664495114006516
9,person,9105.350880127004,7411.601264728132,14.173185107651465,E0,0.000845205756517813,36,84,70,0.11726384364820847,0.41379310344827586,0.2280130293159609
10,person,9011.81961674147,6272.63779665689,10.612305908282728,E0,0.0007292078959643926,21,83,60,0.06840390879478828,0.4088669950738916,0.19543973941368079
11,person,6344.179199403333,1068.4055098532565,14.158954391941384,E0,0.0006592438320581508,49,137,99,0.15960912052117263,0.6748768472906403,0.32247557003257327
12,person,5885.803465524994,3815.977280958276,25.202281094160607,E0,0.0012732840991554408,120,89,118,0.39087947882736157,0.43842364532019706,0.38436482084690554
