id,type,x,y,z,equivalence_class,stationary,in_degree,out_degree,undirected_degree,in_degree_norm,out_degree_norm,undirected_degree_norm
0,person,3140.0410380658072,1810.620004103248,26.15944599735657,E0,0.0007569198489350896,82,118,103,0.25076452599388377,0.6900584795321637,0.3149847094801223
1,person,8642.359950305925,5193.149907274704,9.480548415798106,E0,0.000894312199293322,66,90,85,0.2018348623853211,0.5263157894736842,0.2599388379204893
2,person,3075.24233409429,2434.7367893923656,30.629216936450977,E0,0.0010084176690544218,94,97,106,0.2874617737003058,0.5672514619883041,0.3241590214067278
3,person,2870.022526246092,1166.2873873885171,21.235442112173025,E0,0.0006887418960580716,74,118,97,0.22629969418960244,0.6900584795321637,0.2966360856269113
4,person,1311.5752531897174,7974.72730717351,21.73203464581325,E0,0.0011680231539653815,66,72,78,0.2018348623853211,0.42105263157894735,0.23853211009174313
5,person,8853.002298309442,7630.301917522184,17.083366231413212,E0,0.0008845985732426551,57,85,81,0.1743119266055046,0.49707602339181284,0.24770642201834864
6,person,7624.321719909813,2712.6025397533203,11.423226002092806,E0,0.0009588554700512674,88,111,110,0.2691131498470948,0.6491228070175439,0.3363914373088685
7,person,3232.182038556196,4331.018615287564,43.34757477079215,E0,0.0008418198083622223,107,113,116,0.327217125382263,0.6608187134502924,0.3547400611620795
8,person,6714.102526880354,8917.020555462746,31.968892898564174,E0,0.0010680779760653698,70,70,79,0.21406727828746178,0.4093567251461988,0.2415902140672783
9,person,9105.350880127004,7411.601264728132,14.173185107651465,E0,0.000853088553743058,56,86,79,0.1712538226299694,0.5029239766081871,0.2415902140672783
10,person,9011.81961674147,6272.63779665689,10.612305908282728,E0,0.000943814579422673,57,74,76,0.1743119266055046,0.4327485380116959,0.2324159021406728
11,person,6344.179199403333,1068.4055098532565,14.158954391941384,E0,0.0010105636637392072,97,97,112,0.2966360856269113,0.5672514619883041,0.3425076452599388
12,person,5885.803465524994,3815.977280958276,25.202281094160607,E0,0.0011124273883227783,118,83,112,0.36085626911314983,0.4853801169590643,0.3425076452599388
13,person,8647.269262911816,6305.752505900837,13.090424019274291,E0,0.0009740147957066281,67,77,83,0.20489296636085627,0.4502923976608187,0.25382262996941896
14,person,8498.307757474431,7663.707540657716,20.354681448821527,E0,0.0009869861041779393,71,85,87,0.21712538226299694,0.49707602339181284,0.26605504587155965
15,person,8969.874016298761,4831.38668369441,7.189005652385036,E0,0.0007842644580471996,58,97,88,0.17737003058103976,0.5672514619883041,0.2691131498470948
16,person,1722.8129214169785,7541.186975253859,27.558573285775044,E0,0.0015263634257456607,73,62,74,0.22324159021406728,0.36257309941520466,0.22629969418960244
17,person,3015.1839131459333,5149.9055148865655,45.652702410444626,E0,0.0008789215221697322,85,101,97,0.2599388379204893,0.5906432748538012,0.2966360856269113
18,person,2124.6873250747,5964.931063841611,42.04840175670811,E0,0.0010624769124791085,76,88,93,0.2324159021406728,0.5146198830409356,0.28440366972477066
19,person,5831.877993743679,8005.030465614983,33.34127911310237,E0,0.0009207941791672232,85,94,92,0.2599388379204893,0.5497076023391813,0.28134556574923547
20,person,142.87917211068702,7292.763358833868,16.628873612022378,E0,0.0009773997925810157,37,68,63,0.11314984709480122,0.39766081871345027,0.1926605504587156
21,person,8095.281929657436,5772.877484922084,14.505574979679944,E0,0.0009884100371720158,84,85,96,0.25688073394495414,0.49707602339181284,0.29357798165137616
22,person,4384.160782928004,4080.1818081483434,36.605063182372355,E0,0.0008299655406272346,117,116,118,0.3577981651376147,0.6783625730994152,0.36085626911314983
23,person,4177.229136343885,7528.465665974061,33.73099228127561,E0,0.0008453255399030568,72,105,97,0.22018348623853212,0.6140350877192983,0.2966360856269113
24,person,77.62581865603747,1074.783808761437,8.653670915094073,E0,0.0005658872456405006,35,105,80,0.10703363914373089,0.6140350877192983,0.24464831804281345
25,person,6421.622654824652,1076.7060335973954,13.826930362393073,E0,0.0010228951555211765,94,94,110,0.2874617737003058,0.5497076023391813,0.3363914373088685
26,person,4687.0821026248195,3389.513679523448,32.191985966130105,E0,0.0008784187959295262,125,118,132,0.382262996941896,0.6900584795321637,0.4036697247706422
27,person,5213.909315683145,6997.917445721297,33.57306036456985,E0,0.0008980832593728238,88,92,95,0.2691131498470948,0.5380116959064327,0.290519877675841
28,person,3230.5402329144395,7613.7987137966,32.73371267045054,E0,0.0011607843594168485,82,79,91,0.25076452599388377,0.4619883040935672,0.2782874617737003
29,person,3777.705428498862,1011.971887264902,21.308637468346134,E0,0.0006940844279183249,78,120,106,0.23853211009174313,0.7017543859649122,0.3241590214067278
30,person,1216.576766074605,4184.6676284272935,34.47340584369463,E0,0.0012217327012928447,69,62,74,0.21100917431192662,0.36257309941520466,0.22629969418960244
31,person,5160.721001559895,765.7981926053958,17.533544521272333,E0,0.0007880829833180601,96,123,123,0.29357798165137616,0.7192982456140351,0.3761467889908257
32,person,1005.6033429622656,6560.99220567776,29.16227509591852,E0,0.0011963562701645314,63,75,76,0.1926605504587156,0.43859649122807015,0.2324159021406728
33,person,2958.4288645384395,3467.748734375533,38.50827538810188,E0,0.0008373842654375552,105,114,123,0.3211009174311927,0.6666666666666666,0.3761467889908257
34,person,4737.482886706097,8959.10589990646,28.421921234120067,E0,0.0007714404395348539,57,94,87,0.1743119266055046,0.5497076023391813,0.26605504587155965
